time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,altitude_m,speed_mps,total_mass_kg,propellant_mass_kg,engine_thrust_n,engine_mass_flow_kgps,throttle,engine_direction_eci_x,engine_direction_eci_y,engine_direction_eci_z,ambient_pressure_pa,atmosphere_density_kgpm3,dynamic_pressure_pa,mach_number,hold_down_clamp_active,phase_index,rigid_body_attitude_rad,rigid_body_angular_velocity_radps,rigid_body_moment_of_inertia_kgm2,phase_name
469.13632612842099,-4777752.4802541509,-2987410.7147697378,2993503.6785608679,348.56083209013957,-177.44865359303799,-93.873612560683526,7231.4348153851406,402.2374093300445,12759.908445373905,2991.6887826600864,0,0,0,-0.55522950996470599,-0.72955702591643434,0.39933286516428851,27975.068250302116,0.43205338223463363,11908.009177232772,0.77980314601317091,0,4,0,0,0,booster entry burn
469.17120576123688,-4777740.317505152,-2987416.9145881725,2993500.4034424778,348.85122911763784,-178.04919711789955,-93.922322460345541,7223.6948678453209,402.76556370618437,12759.908445373905,2991.6887826600864,0,0,0,-0.55675092326080278,-0.728122724158343,0.39983209977749096,28007.783482928451,0.43246246560822227,11893.285352566303,0.77886561144819721,0,4,0,0,0,booster entry burn
469.21446226051501,-4777725.2197563043,-2987424.6324816728,2993496.3392503755,349.20490176080682,-178.79381640955197,-93.989321028851847,7214.0980892018169,403.4170108802204,12759.908445373905,2991.6887826600864,0,0,0,-0.55859542025930842,-0.72635368178255033,0.40047657288068711,28048.39025213139,0.43297010124685337,11875.146378781137,0.7777078723757691,0,4,0,0,0,booster entry burn
469.26858180407874,-4777706.3091549445,-2987434.3339102371,2993491.250179268,349.63963721574356,-179.72434517851869,-94.078668687580503,7202.0945500194121,404.2270550869049,12759.908445373905,2991.6887826600864,0,0,0,-0.56085754139786825,-0.72415073939811858,0.40130353211290953,28099.247915322423,0.43360568876368477,11852.63875797067,0.7762670570370287,0,4,0,0,0,booster entry burn
469.33679333251041,-4777682.4413026534,-2987446.6331175454,2993484.8289473504,350.17764635418894,-180.89468259737461,-94.195422417169539,7186.9708966277876,405.24072821288991,12759.908445373905,2991.6887826600864,0,0,0,-0.56365798789015142,-0.72138416501041014,0.40236122969274685,28163.431585210827,0.43440750414366647,11824.56188079809,0.77446308878867831,0,4,0,0,0,booster entry burn
469.42329051911145,-4777652.1229091734,-2987462.3440222684,2993476.67479666,350.84635324557524,-182.37406181831795,-94.345645273224306,7167.8022123348146,406.51514460331202,12759.908445373905,2991.6887826600864,0,0,0,-0.56715031593831255,-0.71788417363310908,0.40371132307402569,28244.952833461619,0.4354254084637984,11789.417574642595,0.77219454317454672,0,4,0,0,0,booster entry burn
469.53350787190254,-4777613.4074897598,-2987482.5483278562,2993466.2657174957,351.67898256558362,-184.25087451035122,-94.536246588492986,7143.3927971161438,408.12203255305099,12759.908445373905,2991.6887826600864,0,0,0,-0.57152881085947804,-0.7134283812512624,0.40543157645002753,28349.038880234166,0.43672425317418961,11745.363215299876,0.76933419462120778,0,4,0,0,0,booster entry burn
469.6744605161544,-4777563.7640626216,-2987508.6873313771,2993452.9236709583,352.71464203716607,-186.63696662053766,-94.774495951326941,7112.2045531405902,410.15019334330441,12759.908445373905,2991.6887826600864,0,0,0,-0.57703677861396185,-0.70772578770352346,0.40761840678047029,28482.48337247951,0.43838812291104823,11690.178411577401,0.76572464181690481,0,4,0,0,0,booster entry burn
469.85514283077453,-4777499.9181683892,-2987542.6839214726,2993435.7728959192,353.99729913003091,-189.67192909960616,-95.06694367412382,7072.275555115456,412.70722341541546,12759.908445373905,2991.6887826600864,0,0,0,-0.58397424114810736,-0.7003965085293542,0.41038861645443159,28654.069696366219,0.4405253913986551,11621.265868309971,0.76117504579565198,0,4,0,0,0,booster entry burn
470.08696501322788,-4777417.6696676752,-2987587.1017282135,2993413.693041442,355.57271224127436,-193.52642831275588,-95.417353870574644,7021.1362318919819,415.91934742900673,12759.908445373905,2991.6887826600864,0,0,0,-0.59270244799360494,-0.69094722118376839,0.41387890219340356,28875.053127318097,0.4432743641180667,11535.715971402484,0.75546067305755771,0,4,0,0,0,booster entry burn
