time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,altitude_m,speed_mps,total_mass_kg,propellant_mass_kg,engine_thrust_n,engine_mass_flow_kgps,throttle,engine_direction_eci_x,engine_direction_eci_y,engine_direction_eci_z,ambient_pressure_pa,atmosphere_density_kgpm3,dynamic_pressure_pa,mach_number,hold_down_clamp_active,phase_index,rigid_body_attitude_rad,rigid_body_angular_velocity_radps,rigid_body_moment_of_inertia_kgm2,phase_name
403.89631103172576,-4816621.8458375037,-3290737.0257484461,3025032.0388826062,3835.8444131992233,-6469.0757058314821,-1013.7037132440872,197532.00434275562,7588.823233433207,28221.382240848739,21763.406280512114,949119.9951171875,278.11293310659897,1,0.3649268945015689,-0.92981559247116674,-0.047658427029583644,1.4918486141222991e-05,2.7800120900100548e-10,0.0071426768772213734,26.152854901672555,0,3,0,0,0,upfg ascent to orbit
404.61472573963772,-4813861.2358750757,-3295391.4159646346,3024302.2867322066,3849.4247045180896,-6488.3510860783135,-1017.8462562337166,197503.51269160653,7612.6724199387954,28021.581819244417,21563.605858907791,949119.9951171875,278.11293310659897,1,0.36269092613169823,-0.93075620946868987,-0.046348361753222052,1.4929078500540174e-05,2.7819859422283525e-10,0.0071953906795373945,26.239869378557174,0,3,0,0,0,upfg ascent to orbit
405.2642731233687,-4811356.8574578129,-3299611.6072741537,3023639.9334178553,3861.7129873383583,-6505.9309168250729,-1021.5734537917778,197480.33174649806,7634.3681213686668,27840.934291163278,21382.958330826652,949119.9951171875,278.11293310659897,1,0.36061366605839978,-0.93162271386558049,-0.045132060241603475,1.4937619104074955e-05,2.7835774563309172e-10,0.0072430096574639738,26.319026512475478,0,3,0,0,0,upfg ascent to orbit
405.84943216303685,-4809093.8977126563,-3303423.2749735806,3023041.1702515897,3872.7887979985298,-6521.8943925911108,-1024.9147423834445,197461.61558061879,7654.0218036774104,27678.193994307327,21220.218033970701,949119.9951171875,278.11293310659897,1,0.35860229353676465,-0.93245500212216215,-0.043955250966532682,1.4944440937138699e-05,2.7848486830635575e-10,0.0072858566373670657,26.390733082351144,0,3,0,0,0,upfg ascent to orbit
406.37460433672868,-4807057.4037018949,-3306852.1765177632,3022502.1279829699,3882.7316253994504,-6536.3253561841784,-1027.8988191153392,197446.61947591568,7671.7488240369285,27532.136820695916,21074.16086035929,949119.9951171875,278.11293310659897,1,0.35665914545051375,-0.93325279074473144,-0.042819184178120792,1.4949837377259489e-05,2.7858542923885785e-10,0.0073242557888142899,26.455410044452524,0,3,0,0,0,upfg ascent to orbit
406.84405429675309,-4805232.5675654346,-3309923.6981799309,3022018.9563698736,3891.6195563596725,-6549.3100132735563,-1030.5532846049384,197434.69624511802,7687.66573764861,27401.576715366748,20943.600755030122,949119.9951171875,278.11293310659897,1,0.35478670675242979,-0.9340157385614154,-0.04172520618689899,1.4954063367261641e-05,2.7866417920843939e-10,0.0073585257525984726,26.513482709525857,0,3,0,0,0,upfg ascent to orbit
407.26190622783571,-4803604.7930506486,-3312662.7662667558,3021587.845342997,3899.528984903654,-6560.9361580332297,-1032.9046101033239,197425.28913340622,7701.889476450845,27285.366689209106,20827.39072887248,949119.9951171875,278.11293310659897,1,0.35298761332721523,-0.93474344547927712,-0.040674758402307665,1.4957338009343411e-05,2.7872520111435937e-10,0.0073889774240797927,26.565377749202526,0,3,0,0,0,upfg ascent to orbit
407.63214020628544,-4802159.757160862,-3315093.7629374615,3021205.0443243096,3906.5343409344214,-6571.2924278148421,-1034.9781101932797,197417.92402348865,7714.5365652990376,27182.399831526727,20724.423871190102,949119.9951171875,278.11293310659897,1,0.35126458072617545,-0.93543548055465253,-0.039669333832957281,1.495984752499199e-05,2.7877196513436166e-10,0.0074159122252692765,26.611520338741663,0,3,0,0,0,upfg ascent to orbit
407.95858969226913,-4800883.4626700506,-3317240.4542354262,3020866.8786428273,3912.7078614926859,-6580.4676245745095,-1036.7979274470417,197412.20126518031,7725.7224199306074,27091.610007468655,20633.634047132029,949119.9951171875,278.11293310659897,1,0.34962033048896463,-0.93609140948014102,-0.038710432783297159,1.4961748427831994e-05,2.7880738784969023e-10,0.0074396208690208987,26.652331597806043,0,3,0,0,0,upfg ascent to orbit
408.24697121307969,-4799754.323700943,-3319139.3122522784,3020567.6541183819,3918.1577208512272,-6588.607573729746,-1038.3982433221161,197407.75817081425,7735.630588246152,27011.407376862291,20553.431416525666,949119.9951171875,278.11293310659897,1,0.34805751165389298,-0.93671082258103144,-0.037799516410498051,1.4963180030825204e-05,2.7883406531274879e-10,0.0074605296500701804,26.688481216604682,0,3,0,0,0,upfg ascent to orbit
